Dataset,Mixture Label,CID,CID.1,CID.2,CID.3,CID.4,CID.5,CID.6,CID.7,CID.8,CID.9,CID.10,CID.11,CID.12,CID.13,CID.14,CID.15,CID.16,CID.17,CID.18,CID.19,CID.20,CID.21,CID.22,CID.23,CID.24,CID.25,CID.26,CID.27,CID.28,CID.29,CID.30,CID.31,CID.32,CID.33,CID.34,CID.35,CID.36,CID.37,CID.38,CID.39,CID.40,CID.41,CID.42,CID.43,CID.44,CID.45,CID.46,CID.47,CID.48,CID.49,CID.50,CID.51,CID.52,CID.53,CID.54,CID.55,CID.56,CID.57
Bushdid,13,12741,176.0,11552.0,7654.0,7762.0,93009.0,22201.0,261.0,7991.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,147,6544,7463.0,11509.0,8130.0,7363.0,22873.0,12741.0,6736.0,7600.0,7749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,341,2758,180.0,22386.0,16666.0,12180.0,7150.0,440917.0,31276.0,11002.0,8103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,352,10976,7363.0,18827.0,6501.0,7685.0,3776.0,7888.0,15380.0,12020.0,14286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,220,1060,6544.0,22386.0,7749.0,8051.0,5283349.0,3314.0,8130.0,7991.0,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,516,7059,443158.0,443162.0,1031.0,31249.0,7519.0,7600.0,7150.0,8030.0,7888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,333,7632,10722.0,22386.0,7991.0,6501.0,240.0,3314.0,637566.0,6561.0,62444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,237,7150,7848.0,264.0,7460.0,8048.0,12020.0,7991.0,7600.0,454.0,31244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,65,443158,6736.0,22386.0,11552.0,5634.0,179.0,7888.0,8025.0,240.0,8186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,476,61016,31244.0,11509.0,179.0,7463.0,5283349.0,176.0,8048.0,8892.0,6561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,179,61016,31244.0,11509.0,8025.0,62336.0,22386.0,440967.0,7632.0,637511.0,7460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,169,10430,3314.0,1146.0,1031.0,7888.0,19310.0,8797.0,7463.0,440917.0,8148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,27,10430,3314.0,1146.0,11002.0,8103.0,22386.0,7799.0,12741.0,10976.0,1127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,31,22873,240.0,1127.0,180.0,12348.0,7731.0,5634.0,6501.0,6982.0,8048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,167,22873,240.0,1127.0,14286.0,8918.0,22386.0,12180.0,8797.0,7762.0,8025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,212,7519,2758.0,12367.0,7714.0,6184.0,240.0,6982.0,1068.0,3776.0,12180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,50,7519,2758.0,12367.0,18827.0,16666.0,22386.0,7991.0,8051.0,5634.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,29,4133,8148.0,7654.0,612.0,7731.0,7150.0,1031.0,7848.0,6654.0,12348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,406,4133,8148.0,7654.0,61016.0,6989.0,22386.0,8130.0,31249.0,19310.0,7762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,190,10560,3314.0,2758.0,1068.0,11509.0,16666.0,1127.0,6590.0,10890.0,440967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,166,10560,3314.0,2758.0,12741.0,176.0,11552.0,7654.0,7762.0,93009.0,22201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,130,3314,1068.0,6184.0,2879.0,24915.0,443158.0,7991.0,7888.0,7749.0,7150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,417,3314,1068.0,6184.0,6590.0,264.0,22386.0,62465.0,10821.0,10430.0,22201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,519,6982,443162.0,8051.0,1146.0,26331.0,10976.0,6590.0,7921.0,7059.0,8148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,328,6982,443162.0,8051.0,7460.0,12232.0,22386.0,7685.0,8130.0,7632.0,62465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,291,5281515,93009.0,10890.0,3776.0,10560.0,8892.0,62444.0,8918.0,6982.0,7731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,124,5281515,93009.0,10890.0,7921.0,12741.0,22386.0,2758.0,7632.0,7654.0,24915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,515,999,10821.0,798.0,31276.0,7710.0,5281168.0,7600.0,7460.0,179.0,8858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,83,999,10821.0,798.0,6501.0,31272.0,22386.0,12180.0,6736.0,7749.0,4133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,432,8130,5373603.0,7463.0,2969.0,8148.0,2879.0,7762.0,8186.0,6654.0,3776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,18,8130,5373603.0,7463.0,93009.0,11124.0,22386.0,179.0,10976.0,61138.0,8635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,62,31265,5281168.0,7991.0,11552.0,7059.0,8103.0,637566.0,22873.0,11509.0,31244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,257,31265,5281168.0,7991.0,6982.0,6184.0,22386.0,7793.0,22201.0,8186.0,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,266,8892,6544.0,7799.0,62444.0,11002.0,7519.0,62336.0,7600.0,8030.0,24915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,26,8892,6544.0,7799.0,440917.0,7165.0,22386.0,1068.0,440967.0,7714.0,12741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,162,7344,6989.0,7921.0,2758.0,261.0,7150.0,31272.0,3776.0,8103.0,10890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,330,7344,6989.0,7921.0,326.0,6184.0,22386.0,22201.0,7685.0,91497.0,26331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,272,5281168,7888.0,7410.0,31265.0,10821.0,180.0,8103.0,7165.0,14286.0,8148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,129,5281168,7888.0,7410.0,10976.0,8186.0,22386.0,443158.0,5283349.0,8048.0,7059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,47,2969,10821.0,7463.0,2879.0,15380.0,240.0,1060.0,14286.0,2758.0,6501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,479,2969,10821.0,7463.0,12741.0,61016.0,22386.0,176.0,8048.0,22873.0,7059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,125,16666,19310.0,62465.0,7848.0,440917.0,7991.0,1060.0,8051.0,8118.0,6590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,401,16666,19310.0,62465.0,22201.0,7921.0,22386.0,7583.0,7762.0,6184.0,6989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,242,3314,62433.0,5281515.0,7749.0,6561.0,12178.0,1068.0,7165.0,11552.0,12348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,213,3314,62433.0,5281515.0,7749.0,6561.0,12178.0,8048.0,7710.0,22386.0,18827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,66,8091,5281515.0,440967.0,61138.0,326.0,1031.0,6590.0,8892.0,91497.0,7654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,228,8091,5281515.0,440967.0,61138.0,326.0,1031.0,7363.0,7966.0,22386.0,16666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,34,7059,7714.0,10722.0,7710.0,1127.0,7921.0,11552.0,7749.0,8091.0,6501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,409,7059,7714.0,10722.0,7710.0,1127.0,7921.0,179.0,3314.0,22386.0,26331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,324,4133,7799.0,6590.0,8148.0,7714.0,10976.0,440967.0,3314.0,26331.0,6736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,425,4133,7799.0,6590.0,8148.0,7714.0,10976.0,180.0,11124.0,22386.0,8918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,383,8025,7762.0,62336.0,10430.0,7632.0,6501.0,12232.0,31244.0,176.0,7410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,253,8025,7762.0,62336.0,10430.0,7632.0,6501.0,3314.0,6184.0,22386.0,18827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,365,8030,798.0,7714.0,93009.0,8118.0,7731.0,62336.0,8635.0,999.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,92,8030,798.0,7714.0,93009.0,8118.0,7731.0,10722.0,7762.0,10821.0,11509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,339,179,22873.0,8103.0,6544.0,8118.0,6501.0,22201.0,6561.0,7685.0,5283349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,131,179,22873.0,8103.0,6544.0,8118.0,6501.0,637566.0,7799.0,22386.0,4133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,230,261,31272.0,8797.0,637566.0,2879.0,7654.0,3776.0,10882.0,1127.0,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,280,261,31272.0,8797.0,637566.0,2879.0,7654.0,7991.0,7714.0,22386.0,7749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,405,6544,3776.0,4133.0,62433.0,440917.0,1127.0,7654.0,7632.0,7888.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,241,6544,3776.0,4133.0,62433.0,440917.0,1127.0,8048.0,1031.0,22386.0,10430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,44,62433,10722.0,6054.0,2969.0,6501.0,24915.0,5281168.0,6736.0,22873.0,12348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,388,62433,10722.0,6054.0,2969.0,6501.0,24915.0,798.0,11552.0,22386.0,12020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,363,8048,10430.0,7410.0,7654.0,637511.0,12348.0,10882.0,12020.0,7632.0,12180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,172,8048,10430.0,7410.0,7654.0,637511.0,12348.0,5634.0,8118.0,22386.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,473,12020,12180.0,10722.0,180.0,8186.0,31249.0,8030.0,31265.0,93009.0,10560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,205,12020,12180.0,10722.0,180.0,8186.0,31249.0,7731.0,11509.0,3314.0,6989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,251,11509,176.0,18827.0,443162.0,6544.0,7731.0,12741.0,7460.0,11002.0,8148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,310,11509,176.0,18827.0,443162.0,6544.0,7731.0,8918.0,61016.0,22386.0,6654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,157,612,31244.0,19310.0,637511.0,1146.0,22201.0,2969.0,5281168.0,26331.0,7410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,447,612,31244.0,19310.0,637511.0,1146.0,22201.0,7632.0,18827.0,22386.0,10722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,158,999,2758.0,62336.0,7731.0,7165.0,1146.0,5634.0,7632.0,1140.0,6590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,505,999,2758.0,62336.0,7731.0,7165.0,1146.0,11552.0,11509.0,22386.0,12367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,103,443158,14286.0,10976.0,6561.0,6982.0,7731.0,10890.0,612.0,12367.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,258,443158,14286.0,10976.0,6561.0,6982.0,7731.0,440967.0,12178.0,22386.0,6989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,359,7410,31272.0,6590.0,8858.0,6561.0,8103.0,61138.0,11509.0,2879.0,7749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,347,7410,31272.0,6590.0,8858.0,6561.0,8103.0,12741.0,440917.0,22386.0,31276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,153,8025,11002.0,11124.0,177.0,637566.0,176.0,7714.0,6989.0,93009.0,7165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,513,8025,11002.0,11124.0,177.0,637566.0,176.0,7991.0,3314.0,22386.0,12367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,402,8797,2879.0,7888.0,6501.0,443158.0,22873.0,454.0,8048.0,8130.0,1068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,496,8797,2879.0,7888.0,6501.0,443158.0,22873.0,454.0,8048.0,8130.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,300,443158,22201.0,2879.0,999.0,1140.0,31249.0,11552.0,4133.0,8858.0,22873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,134,443158,22201.0,2879.0,999.0,1140.0,31249.0,11552.0,4133.0,8858.0,7632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,428,7600,7749.0,10976.0,91497.0,3776.0,7583.0,7966.0,2758.0,26331.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,471,7600,7749.0,10976.0,91497.0,3776.0,7583.0,7966.0,2758.0,26331.0,7460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,504,7793,180.0,6654.0,2758.0,177.0,440917.0,7410.0,91497.0,8918.0,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,108,7793,180.0,6654.0,2758.0,177.0,440917.0,7410.0,91497.0,8918.0,93009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,203,3776,12741.0,8148.0,8918.0,93009.0,10722.0,7632.0,6544.0,5281515.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,403,3776,12741.0,8148.0,8918.0,93009.0,10722.0,7632.0,6544.0,5281515.0,10890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,284,7848,3776.0,7799.0,7344.0,14286.0,31276.0,177.0,176.0,12178.0,12367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,314,7848,3776.0,7799.0,7344.0,14286.0,31276.0,177.0,176.0,12178.0,2758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,395,5283349,10560.0,7519.0,6054.0,7363.0,8130.0,18827.0,8091.0,5373603.0,26331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,104,5283349,10560.0,7519.0,6054.0,7363.0,8130.0,18827.0,8091.0,5373603.0,2758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,170,443158,240.0,460.0,14286.0,7848.0,12348.0,8797.0,7749.0,443162.0,7799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,159,443158,240.0,460.0,14286.0,7848.0,12348.0,8797.0,7749.0,443162.0,8892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,36,7654,8148.0,8030.0,31272.0,460.0,6982.0,12348.0,2969.0,6184.0,14286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,452,7654,8148.0,8030.0,31272.0,460.0,6982.0,12348.0,2969.0,6184.0,6544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,457,11552,10560.0,6184.0,999.0,8048.0,1060.0,61016.0,10890.0,180.0,26331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,54,11552,10560.0,6184.0,999.0,8048.0,1060.0,61016.0,10890.0,180.0,7799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,260,7519,10976.0,18827.0,7966.0,6544.0,7600.0,1068.0,8025.0,7460.0,6654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,415,7519,10976.0,18827.0,7966.0,6544.0,7600.0,1068.0,8025.0,7460.0,7583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,148,14286,7888.0,12232.0,8048.0,7848.0,11002.0,5281515.0,12367.0,12178.0,10882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,308,14286,7888.0,12232.0,8048.0,7848.0,11002.0,5281515.0,12367.0,12178.0,7410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,240,1127,93009.0,7749.0,31249.0,4133.0,8048.0,7921.0,3314.0,179.0,62433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,446,1127,93009.0,7749.0,31249.0,4133.0,8048.0,7921.0,3314.0,179.0,6054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,278,11552,326.0,12367.0,440917.0,62433.0,8797.0,24915.0,61016.0,440967.0,62444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,144,11552,326.0,12367.0,440917.0,62433.0,8797.0,24915.0,61016.0,440967.0,7848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,171,12367,7848.0,12348.0,6590.0,240.0,5373603.0,11002.0,8186.0,5281515.0,2758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,431,12367,7848.0,12348.0,6590.0,240.0,5373603.0,11002.0,8186.0,5281515.0,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,21,264,7165.0,8148.0,91497.0,5283349.0,2758.0,8635.0,443162.0,31265.0,6054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,268,264,7165.0,8148.0,91497.0,5283349.0,2758.0,8635.0,443162.0,31265.0,7793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,499,8048,7762.0,10976.0,31265.0,8797.0,7793.0,1031.0,460.0,31249.0,11124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,81,8048,7762.0,10976.0,31265.0,8797.0,7793.0,1031.0,460.0,31249.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,386,443158,12348.0,62433.0,8918.0,4133.0,2758.0,31272.0,24915.0,7519.0,3314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,450,443158,12348.0,62433.0,8918.0,4133.0,2758.0,31272.0,24915.0,7519.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,1,7799,176.0,7363.0,14286.0,8025.0,6561.0,11552.0,12020.0,22386.0,9609.0,84682.0,8063.0,8857.0,7895.0,7284.0,11173.0,8103.0,637566.0,638011.0,10890.0,24915.0,3314.0,8842.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,2,7799,6590.0,61138.0,11552.0,62336.0,9609.0,6276.0,7895.0,7284.0,261.0,5284503.0,637566.0,31266.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,3,7799,7150.0,14286.0,264.0,11552.0,62336.0,263.0,9609.0,7895.0,261.0,8103.0,8842.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,4,7799,1068.0,3776.0,61138.0,7793.0,264.0,527.0,263.0,84682.0,10448.0,7284.0,11173.0,5318042.0,637566.0,638011.0,10890.0,24915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,5,1068,6590.0,1031.0,176.0,180.0,3776.0,7363.0,7150.0,14286.0,8025.0,6561.0,443158.0,22386.0,1032.0,6569.0,84682.0,8063.0,6276.0,8857.0,7895.0,261.0,5284503.0,5318042.0,8103.0,10890.0,24915.0,31266.0,10430.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,6,7799,6590.0,31244.0,176.0,7150.0,8025.0,7793.0,443158.0,11552.0,1032.0,8063.0,7284.0,5284503.0,5318042.0,638011.0,24915.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,7,31244,176.0,180.0,3776.0,7363.0,7150.0,14286.0,19310.0,443158.0,11552.0,22386.0,62336.0,263.0,9609.0,8063.0,7895.0,5284503.0,5318042.0,638011.0,637776.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,8,6590,31244.0,180.0,3776.0,7363.0,14286.0,61138.0,6561.0,443158.0,11552.0,12020.0,62336.0,263.0,84682.0,8063.0,6276.0,10448.0,7895.0,11173.0,261.0,5284503.0,5318042.0,638011.0,10890.0,8842.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,9,7799,7363.0,61138.0,8025.0,443158.0,264.0,12020.0,527.0,263.0,1032.0,84682.0,10448.0,7895.0,7284.0,11173.0,8103.0,637566.0,638011.0,24915.0,31266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,10,7799,1068.0,6590.0,31244.0,7150.0,61138.0,7793.0,443158.0,22386.0,5284503.0,637566.0,10890.0,8842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
