Dataset,Mixture Label,CID_1,CID_2,CID_3,CID_4,CID_5,CID_6,CID_7,CID_8,CID_9,CID_10,CID_11,CID_12,CID_13,CID_14,CID_15,CID_16,CID_17,CID_18,CID_19,CID_20,CID_21,CID_22,CID_23,CID_24,CID_25,CID_26,CID_27,CID_28,CID_29,CID_30,CID_31,CID_32,CID_33,CID_34,CID_35,CID_36,CID_37,CID_38,CID_39,CID_40,CID_41,CID_42,CID_43,CID_44
Bushdid,13690,179,460.0,612.0,798.0,1060.0,1140.0,2758.0,2879.0,6501.0,6561.0,7059.0,7710.0,7714.0,7793.0,10722.0,12348.0,12367.0,12741.0,22201.0,24915.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13691,179,460.0,612.0,798.0,1060.0,1140.0,2758.0,2879.0,6501.0,6561.0,7059.0,7710.0,7714.0,7793.0,10722.0,12367.0,12741.0,14286.0,22201.0,24915.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13692,179,460.0,612.0,798.0,1060.0,1140.0,2758.0,2879.0,6501.0,6561.0,7059.0,7710.0,7714.0,7793.0,10722.0,12367.0,12741.0,22201.0,22873.0,24915.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13693,179,460.0,612.0,798.0,1060.0,1140.0,2758.0,2879.0,6501.0,6561.0,7059.0,7710.0,7714.0,7793.0,10722.0,12367.0,12741.0,22201.0,24915.0,62433.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13694,179,460.0,612.0,798.0,1060.0,1140.0,2758.0,2879.0,6501.0,6561.0,7059.0,7710.0,7714.0,7793.0,10722.0,12367.0,12741.0,22201.0,24915.0,62444.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13695,179,460.0,612.0,798.0,1060.0,1140.0,2758.0,2879.0,6501.0,6561.0,7059.0,7710.0,7714.0,7793.0,10722.0,12367.0,12741.0,22201.0,24915.0,62465.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13696,179,460.0,612.0,798.0,1060.0,1140.0,2758.0,2879.0,6501.0,6561.0,7059.0,7710.0,7714.0,7793.0,10722.0,12367.0,12741.0,22201.0,24915.0,637566.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13697,176,177.0,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13698,177,240.0,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13699,177,326.0,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13700,177,999.0,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13701,177,1031.0,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13702,177,1127.0,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13703,177,1140.0,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13704,177,2879.0,3776.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13705,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7463.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13706,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7519.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13707,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7799.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13708,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,8635.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13709,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,8892.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13710,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,10976.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13711,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,12232.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13712,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,14286.0,24915.0,31244.0,31272.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13713,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,62336.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13714,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,62433.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13715,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,62465.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13716,177,2879.0,4133.0,5634.0,6982.0,6989.0,7410.0,7460.0,7632.0,7749.0,7793.0,7888.0,10722.0,11552.0,12180.0,24915.0,31244.0,31272.0,440917.0,443162.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13717,176,177.0,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13718,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,2879.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13719,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,4133.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13720,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,5634.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13721,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,6982.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13722,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,6989.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13723,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7410.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13724,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7460.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13725,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7632.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13726,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7749.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13727,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7793.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13728,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,7888.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13729,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10722.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13730,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,11552.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13731,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12180.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13732,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,24915.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13733,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,31244.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13734,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,31272.0,62336.0,62433.0,62465.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13735,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13736,176,240.0,326.0,999.0,1031.0,1127.0,1140.0,3776.0,7463.0,7519.0,7799.0,8635.0,8892.0,10976.0,12232.0,14286.0,62336.0,62433.0,62465.0,443162.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13737,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,93009.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,
Bushdid,13738,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,93009.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,
Bushdid,13739,261,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13740,179,261.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13741,179,261.0,460.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13742,179,261.0,460.0,1068.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13743,179,261.0,460.0,1068.0,1127.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13744,179,261.0,460.0,1068.0,1127.0,2758.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13745,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13746,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13747,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13748,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13749,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13750,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13751,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13752,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13753,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13754,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13755,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13756,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13757,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13758,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13759,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13760,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13761,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,62433.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13762,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,440917.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13763,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440967.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13764,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,637511.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13765,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,5281168.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13766,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,13767,179,261.0,460.0,1068.0,1127.0,2758.0,6544.0,7059.0,7363.0,7519.0,7685.0,7714.0,7749.0,7848.0,7991.0,8048.0,8148.0,8635.0,10560.0,11509.0,18827.0,22201.0,22873.0,31244.0,62433.0,440917.0,440967.0,637511.0,5281168.0,,,,,,,,,,,,,,,
Bushdid,13768,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7519.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13769,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7519.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13770,2758,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13771,1146,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13772,1146,2758.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13773,1146,2758.0,2969.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13774,1146,2758.0,2969.0,6054.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13775,1146,2758.0,2969.0,6054.0,6501.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13776,1146,2758.0,2969.0,6054.0,6501.0,6544.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13777,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13778,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13779,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13780,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,8051.0,11002.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13781,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,12178.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13782,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12232.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13783,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,14286.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13784,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,61016.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,13785,1146,2758.0,2969.0,6054.0,6501.0,6544.0,6989.0,7059.0,7410.0,7583.0,7632.0,8051.0,11002.0,12178.0,12232.0,14286.0,91497.0,5281168.0,5281515.0,,,,,,,,,,,,,,,,,,,,,,,,,
